tipo,pais,anio,mes,unidades
Kg,Bahrein (Estado de),2018,mayo,15863
Kg,Malasia (Federación de),2018,mayo,6328
Kg,Irlanda (República de),2018,mayo,9408
Kg,Nueva Zelandia,2018,mayo,0
Kg,Qatar (Estado de),2018,mayo,0
Kg,Italia,2018,mayo,2688
Kg,Belice,2018,mayo,81
Kg,Brasil (República Federativa del),2018,mayo,0
Kg,Dinamarca (Reino de),2018,mayo,0
Kg,Grecia,2018,mayo,0
Kg,"Argentina, República",2018,mayo,0
Kg,Australia (Comunidad Australiana),2018,mayo,0
Kg,"Belgica, (Reino de)",2018,mayo,0
Kg,Costa Rica (República de),2018,mayo,0
Kg,Cuba (República de),2018,mayo,0
Kg,Suiza,2018,mayo,0
Kg,Chile(República de ),2018,mayo,552000
Kg,Nicaragua (República de),2018,mayo,0
Kg,Rusia antes U.R.S.S.,2018,mayo,0
Kg,Panama (República de),2018,mayo,9040
Kg,Polonia (República Popular de),2018,mayo,0
Kg,Suecia (Reino de),2018,mayo,0
Kg,Tailandia (Reino de),2018,mayo,0
Kg,Taiwan (Taipe chino),2018,mayo,0
Kg,Total,2018,junio,78629924
Kg,Estados Unidos de America,2018,junio,63105421
Kg,Canada,2018,junio,7672802
Kg,Japon,2018,junio,5335867
Kg,España (Reino de),2018,junio,126142
Kg,Francia,2018,junio,30
Kg,Paises Bajos (Reino de Los),2018,junio,195586
Kg,Honduras (República de),2018,junio,760840
Kg,El Salvador (República de ),2018,junio,391640
Kg,China (República Popular de),2018,junio,424729
Kg,Corea del Sur,2018,junio,90
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,junio,0
Kg,Hong Kong (Teritorio de ),2018,junio,136227
Kg,Guatemala (República de),2018,junio,253498
Kg,Singapur (República de),2018,junio,69404
Kg,Emiratos Arabes Unidos,2018,junio,83021
Kg,Alemania (República Federal de),2018,junio,0
Kg,Kuwait (Estado de),2018,junio,39040
Kg,Arabia Saudita (Reino de),2018,junio,1440
Kg,Bahrein (Estado de),2018,junio,5951
Kg,Malasia (Federación de),2018,junio,1265
Kg,Irlanda (República de),2018,junio,0
Kg,Nueva Zelandia,2018,junio,0
Kg,Qatar (Estado de),2018,junio,1232
Kg,Italia,2018,junio,0
Kg,Belice,2018,junio,198
Kg,Brasil (República Federativa del),2018,junio,0
Kg,Dinamarca (Reino de),2018,junio,21120
Kg,Grecia,2018,junio,0
Kg,"Argentina, República",2018,junio,0
Kg,Australia (Comunidad Australiana),2018,junio,0
Kg,"Belgica, (Reino de)",2018,junio,0
Kg,Costa Rica (República de),2018,junio,0
Kg,Cuba (República de),2018,junio,0
Kg,Suiza,2018,junio,10
Kg,Chile(República de ),2018,junio,0
Kg,Nicaragua (República de),2018,junio,0
Kg,Rusia antes U.R.S.S.,2018,junio,45
Kg,Panama (República de),2018,junio,0
Kg,Polonia (República Popular de),2018,junio,0
Kg,Suecia (Reino de),2018,junio,0
Kg,Tailandia (Reino de),2018,junio,4320
Kg,Taiwan (Taipe chino),2018,junio,0
Kg,Total,2018,julio,81394016
Kg,Estados Unidos de America,2018,julio,66007066
Kg,Canada,2018,julio,7578358
Kg,Japon,2018,julio,4533200
Kg,España (Reino de),2018,julio,132282
Kg,Francia,2018,julio,0
Kg,Paises Bajos (Reino de Los),2018,julio,346678
Kg,Honduras (República de),2018,julio,690426
Kg,El Salvador (República de ),2018,julio,552920
Kg,China (República Popular de),2018,julio,301064
Kg,Corea del Sur,2018,julio,77656
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,julio,1600
Kg,Hong Kong (Teritorio de ),2018,julio,555731
Kg,Guatemala (República de),2018,julio,287740
Kg,Singapur (República de),2018,julio,174014
Kg,Emiratos Arabes Unidos,2018,julio,55142
Kg,Alemania (República Federal de),2018,julio,0
Kg,Kuwait (Estado de),2018,julio,57039
Kg,Arabia Saudita (Reino de),2018,julio,19560
Kg,Bahrein (Estado de),2018,julio,7593
Kg,Malasia (Federación de),2018,julio,11573
Kg,Irlanda (República de),2018,julio,0
Kg,Nueva Zelandia,2018,julio,0
Kg,Qatar (Estado de),2018,julio,0
Kg,Italia,2018,julio,4368
Kg,Belice,2018,julio,0
Kg,Brasil (República Federativa del),2018,julio,3
Kg,Dinamarca (Reino de),2018,julio,0
Kg,Grecia,2018,julio,0
Kg,"Argentina, República",2018,julio,0
Kg,Australia (Comunidad Australiana),2018,julio,0
Kg,"Belgica, (Reino de)",2018,julio,0
Kg,Costa Rica (República de),2018,julio,0
Kg,Cuba (República de),2018,julio,0
Kg,Suiza,2018,julio,0
Kg,Chile(República de ),2018,julio,0
Kg,Nicaragua (República de),2018,julio,0
Kg,Rusia antes U.R.S.S.,2018,julio,0
Kg,Panama (República de),2018,julio,0
Kg,Polonia (República Popular de),2018,julio,0
Kg,Suecia (Reino de),2018,julio,0
Kg,Tailandia (Reino de),2018,julio,0
Kg,Taiwan (Taipe chino),2018,julio,0
Kg,Total,2018,agosto,77830672
Kg,Estados Unidos de America,2018,agosto,59409482
Kg,Canada,2018,agosto,6502094
Kg,Japon,2018,agosto,5205974
Kg,España (Reino de),2018,agosto,793689
Kg,Francia,2018,agosto,314215
Kg,Paises Bajos (Reino de Los),2018,agosto,2513684
Kg,Honduras (República de),2018,agosto,336864
Kg,El Salvador (República de ),2018,agosto,483760
Kg,China (República Popular de),2018,agosto,356036
Kg,Corea del Sur,2018,agosto,343792
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,agosto,92568
Kg,Hong Kong (Teritorio de ),2018,agosto,553508
Kg,Guatemala (República de),2018,agosto,211140
Kg,Singapur (República de),2018,agosto,160729
Kg,Emiratos Arabes Unidos,2018,agosto,117411
Kg,Alemania (República Federal de),2018,agosto,233798
Kg,Kuwait (Estado de),2018,agosto,89482
Kg,Arabia Saudita (Reino de),2018,agosto,27596
Kg,Bahrein (Estado de),2018,agosto,17356
Kg,Malasia (Federación de),2018,agosto,1176
Kg,Irlanda (República de),2018,agosto,0
Kg,Nueva Zelandia,2018,agosto,21376
Kg,Qatar (Estado de),2018,agosto,0
Kg,Italia,2018,agosto,2688
Kg,Belice,2018,agosto,0
Kg,Brasil (República Federativa del),2018,agosto,0
Kg,Dinamarca (Reino de),2018,agosto,42240
Kg,Grecia,2018,agosto,0
Kg,"Argentina, República",2018,agosto,0
Kg,Australia (Comunidad Australiana),2018,agosto,6
Kg,"Belgica, (Reino de)",2018,agosto,0
Kg,Costa Rica (República de),2018,agosto,0
Kg,Cuba (República de),2018,agosto,0
Kg,Suiza,2018,agosto,0
Kg,Chile(República de ),2018,agosto,0
Kg,Nicaragua (República de),2018,agosto,0
Kg,Rusia antes U.R.S.S.,2018,agosto,0
Kg,Panama (República de),2018,agosto,0
Kg,Polonia (República Popular de),2018,agosto,0
Kg,Suecia (Reino de),2018,agosto,0
Kg,Tailandia (Reino de),2018,agosto,0
Kg,Taiwan (Taipe chino),2018,agosto,0
Kg,Total,2018,septiembre,81208793
Kg,Estados Unidos de America,2018,septiembre,57556914
Kg,Canada,2018,septiembre,6847032
Kg,Japon,2018,septiembre,5513387
Kg,España (Reino de),2018,septiembre,2457353
Kg,Francia,2018,septiembre,1195925
Kg,Paises Bajos (Reino de Los),2018,septiembre,2903197
Kg,Honduras (República de),2018,septiembre,788200
Kg,El Salvador (República de ),2018,septiembre,772608
Kg,China (República Popular de),2018,septiembre,1475803
Kg,Corea del Sur,2018,septiembre,477367
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,septiembre,150952
Kg,Hong Kong (Teritorio de ),2018,septiembre,399699
Kg,Guatemala (República de),2018,septiembre,208100
Kg,Singapur (República de),2018,septiembre,190708
Kg,Emiratos Arabes Unidos,2018,septiembre,95413
Kg,Alemania (República Federal de),2018,septiembre,21120
Kg,Kuwait (Estado de),2018,septiembre,71145
Kg,Arabia Saudita (Reino de),2018,septiembre,44986
Kg,Bahrein (Estado de),2018,septiembre,22494
Kg,Malasia (Federación de),2018,septiembre,9492
Kg,Irlanda (República de),2018,septiembre,0
Kg,Nueva Zelandia,2018,septiembre,3528
Kg,Qatar (Estado de),2018,septiembre,632
Kg,Italia,2018,septiembre,2688
Kg,Belice,2018,septiembre,0
Kg,Brasil (República Federativa del),2018,septiembre,0
Kg,Dinamarca (Reino de),2018,septiembre,0
Kg,Grecia,2018,septiembre,0
Kg,"Argentina, República",2018,septiembre,0
Kg,Australia (Comunidad Australiana),2018,septiembre,0
Kg,"Belgica, (Reino de)",2018,septiembre,0
Kg,Costa Rica (República de),2018,septiembre,0
Kg,Cuba (República de),2018,septiembre,0
Kg,Suiza,2018,septiembre,0
Kg,Chile(República de ),2018,septiembre,0
Kg,Nicaragua (República de),2018,septiembre,0
Kg,Rusia antes U.R.S.S.,2018,septiembre,44
Kg,Panama (República de),2018,septiembre,0
Kg,Polonia (República Popular de),2018,septiembre,0
Kg,Suecia (Reino de),2018,septiembre,0
Kg,Tailandia (Reino de),2018,septiembre,0
Kg,Taiwan (Taipe chino),2018,septiembre,0
Kg,Total,2018,octubre,104910194
Kg,Estados Unidos de America,2018,octubre,79097009
Kg,Canada,2018,octubre,7521954
Kg,Japon,2018,octubre,6033458
Kg,España (Reino de),2018,octubre,2855698
Kg,Francia,2018,octubre,2073613
Kg,Paises Bajos (Reino de Los),2018,octubre,939820
Kg,Honduras (República de),2018,octubre,606444
Kg,El Salvador (República de ),2018,octubre,1454216
Kg,China (República Popular de),2018,octubre,1525455
Kg,Corea del Sur,2018,octubre,669720
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,octubre,790144
Kg,Hong Kong (Teritorio de ),2018,octubre,549930
Kg,Guatemala (República de),2018,octubre,320444
Kg,Singapur (República de),2018,octubre,195428
Kg,Emiratos Arabes Unidos,2018,octubre,98840
Kg,Alemania (República Federal de),2018,octubre,31200
Kg,Kuwait (Estado de),2018,octubre,61336
Kg,Arabia Saudita (Reino de),2018,octubre,30222
Kg,Bahrein (Estado de),2018,octubre,17718
Kg,Malasia (Federación de),2018,octubre,10124
Kg,Irlanda (República de),2018,octubre,0
Kg,Nueva Zelandia,2018,octubre,2615
Kg,Qatar (Estado de),2018,octubre,0
Kg,Italia,2018,octubre,6720
Kg,Belice,2018,octubre,0
Kg,Brasil (República Federativa del),2018,octubre,0
Kg,Dinamarca (Reino de),2018,octubre,0
Kg,Grecia,2018,octubre,0
Kg,"Argentina, República",2018,octubre,0
Kg,Australia (Comunidad Australiana),2018,octubre,0
Kg,"Belgica, (Reino de)",2018,octubre,0
Kg,Costa Rica (República de),2018,octubre,0
Kg,Cuba (República de),2018,octubre,0
Kg,Suiza,2018,octubre,18080
Kg,Chile(República de ),2018,octubre,0
Kg,Nicaragua (República de),2018,octubre,0
Kg,Rusia antes U.R.S.S.,2018,octubre,0
Kg,Panama (República de),2018,octubre,0
Kg,Polonia (República Popular de),2018,octubre,0
Kg,Suecia (Reino de),2018,octubre,0
Kg,Tailandia (Reino de),2018,octubre,0
Kg,Taiwan (Taipe chino),2018,octubre,0
Kg,Total,2018,noviembre,84917609
Kg,Estados Unidos de America,2018,noviembre,61545630
Kg,Canada,2018,noviembre,7784765
Kg,Japon,2018,noviembre,6306421
Kg,España (Reino de),2018,noviembre,1726243
Kg,Francia,2018,noviembre,1734393
Kg,Paises Bajos (Reino de Los),2018,noviembre,820832
Kg,Honduras (República de),2018,noviembre,1233088
Kg,El Salvador (República de ),2018,noviembre,962676
Kg,China (República Popular de),2018,noviembre,176984
Kg,Corea del Sur,2018,noviembre,430970
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,noviembre,1011023
Kg,Hong Kong (Teritorio de ),2018,noviembre,384000
Kg,Guatemala (República de),2018,noviembre,274852
Kg,Singapur (República de),2018,noviembre,203498
Kg,Emiratos Arabes Unidos,2018,noviembre,169208
Kg,Alemania (República Federal de),2018,noviembre,0
Kg,Kuwait (Estado de),2018,noviembre,78312
Kg,Arabia Saudita (Reino de),2018,noviembre,15473
Kg,Bahrein (Estado de),2018,noviembre,24046
Kg,Malasia (Federación de),2018,noviembre,16503
Kg,Irlanda (República de),2018,noviembre,6720
Kg,Nueva Zelandia,2018,noviembre,10484
Kg,Qatar (Estado de),2018,noviembre,1265
Kg,Italia,2018,noviembre,0
Kg,Belice,2018,noviembre,216
Kg,Brasil (República Federativa del),2018,noviembre,0
Kg,Dinamarca (Reino de),2018,noviembre,0
Kg,Grecia,2018,noviembre,0
Kg,"Argentina, República",2018,noviembre,0
Kg,Australia (Comunidad Australiana),2018,noviembre,0
Kg,"Belgica, (Reino de)",2018,noviembre,0
Kg,Costa Rica (República de),2018,noviembre,0
Kg,Cuba (República de),2018,noviembre,0
Kg,Suiza,2018,noviembre,0
Kg,Chile(República de ),2018,noviembre,0
Kg,Nicaragua (República de),2018,noviembre,0
Kg,Rusia antes U.R.S.S.,2018,noviembre,0
Kg,Panama (República de),2018,noviembre,0
Kg,Polonia (República Popular de),2018,noviembre,0
Kg,Suecia (Reino de),2018,noviembre,0
Kg,Tailandia (Reino de),2018,noviembre,0
Kg,Taiwan (Taipe chino),2018,noviembre,0
Kg,Total,2018,diciembre,129710301
Kg,Estados Unidos de America,2018,diciembre,102809515
Kg,Canada,2018,diciembre,7932570
Kg,Japon,2018,diciembre,4879051
Kg,España (Reino de),2018,diciembre,2752040
Kg,Francia,2018,diciembre,2642433
Kg,Paises Bajos (Reino de Los),2018,diciembre,2107571
Kg,Honduras (República de),2018,diciembre,1547152
Kg,El Salvador (República de ),2018,diciembre,1432800
Kg,China (República Popular de),2018,diciembre,787113
Kg,Corea del Sur,2018,diciembre,727273
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2018,diciembre,646656
Kg,Hong Kong (Teritorio de ),2018,diciembre,514870
Kg,Guatemala (República de),2018,diciembre,316464
Kg,Singapur (República de),2018,diciembre,251331
Kg,Emiratos Arabes Unidos,2018,diciembre,152062
Kg,Alemania (República Federal de),2018,diciembre,62720
Kg,Kuwait (Estado de),2018,diciembre,57308
Kg,Arabia Saudita (Reino de),2018,diciembre,34039
Kg,Bahrein (Estado de),2018,diciembre,20192
Kg,Malasia (Federación de),2018,diciembre,15456
Kg,Irlanda (República de),2018,diciembre,13440
Kg,Nueva Zelandia,2018,diciembre,5062
Kg,Qatar (Estado de),2018,diciembre,1265
Kg,Italia,2018,diciembre,1248
Kg,Belice,2018,diciembre,666
Kg,Brasil (República Federativa del),2018,diciembre,0
Kg,Dinamarca (Reino de),2018,diciembre,0
Kg,Grecia,2018,diciembre,0
Kg,"Argentina, República",2018,diciembre,0
Kg,Australia (Comunidad Australiana),2018,diciembre,0
Kg,"Belgica, (Reino de)",2018,diciembre,0
Kg,Costa Rica (República de),2018,diciembre,0
Kg,Cuba (República de),2018,diciembre,0
Kg,Suiza,2018,diciembre,0
Kg,Chile(República de ),2018,diciembre,0
Kg,Nicaragua (República de),2018,diciembre,0
Kg,Rusia antes U.R.S.S.,2018,diciembre,0
Kg,Panama (República de),2018,diciembre,0
Kg,Polonia (República Popular de),2018,diciembre,0
Kg,Suecia (Reino de),2018,diciembre,0
Kg,Tailandia (Reino de),2018,diciembre,0
Kg,Taiwan (Taipe chino),2018,diciembre,0
USD,Total,2019,enero,212217729
USD,Estados Unidos de America,2019,enero,170259754
USD,Canada,2019,enero,12855406
USD,Japon,2019,enero,10244455
USD,Honduras (República de),2019,enero,2763872
USD,El Salvador (República de ),2019,enero,1949837
USD,España (Reino de),2019,enero,3803392
USD,Paises Bajos (Reino de Los),2019,enero,1078933
USD,Reino Unido de la Gran Bretaña e Irlanda d,2019,enero,937789
USD,Francia,2019,enero,3848916
USD,Corea del Sur,2019,enero,1093313
USD,China (República Popular de),2019,enero,1227083
USD,Hong Kong (Teritorio de ),2019,enero,406282
USD,Emiratos Arabes Unidos,2019,enero,229608
USD,Singapur (República de),2019,enero,487009
USD,Guatemala (República de),2019,enero,545154
USD,Kuwait (Estado de),2019,enero,100497
USD,Alemania (República Federal de),2019,enero,128400
USD,Panama (República de),2019,enero,0
USD,Arabia Saudita (Reino de),2019,enero,45336
USD,Malasia (Federación de),2019,enero,55513
USD,Bahrein (Estado de),2019,enero,43929
USD,Italia,2019,enero,918
USD,Suiza,2019,enero,34049
USD,Oman (sultanato de),2019,enero,1943
USD,Qatar (Estado de),2019,enero,3886
USD,Belice,2019,enero,111
USD,Nigeria (República Federal de),2019,enero,0
USD,Nueva Zelandia,2019,enero,7488
USD,Andorra,2019,enero,0
USD,Indonesia (República de),2019,enero,0
USD,Irlanda (República de),2019,enero,64856
USD,Suecia (Reino de),2019,enero,0
USD,Portugal,2019,enero,0
USD,Brasil (República Federativa del),2019,enero,0
USD,Costa Rica (República de),2019,enero,0
USD,"Argentina, República",2019,enero,0
USD,Australia (Comunidad Australiana),2019,enero,0
USD,"Belgica, (Reino de)",2019,enero,0
USD,Chile(República de ),2019,enero,0
USD,Total,2019,febrero,172833686
USD,Estados Unidos de America,2019,febrero,130311502
USD,Canada,2019,febrero,12352832
USD,Japon,2019,febrero,10624699
USD,Honduras (República de),2019,febrero,2884529
USD,El Salvador (República de ),2019,febrero,1574471
USD,España (Reino de),2019,febrero,2509310
USD,Paises Bajos (Reino de Los),2019,febrero,2250726
USD,Reino Unido de la Gran Bretaña e Irlanda d,2019,febrero,803487
USD,Francia,2019,febrero,2793221
USD,Corea del Sur,2019,febrero,971364
USD,China (República Popular de),2019,febrero,2989155
USD,Hong Kong (Teritorio de ),2019,febrero,555394
USD,Emiratos Arabes Unidos,2019,febrero,235198
USD,Singapur (República de),2019,febrero,437975
USD,Guatemala (República de),2019,febrero,494943
USD,Kuwait (Estado de),2019,febrero,98911
USD,Alemania (República Federal de),2019,febrero,31274
USD,Panama (República de),2019,febrero,32826
USD,Arabia Saudita (Reino de),2019,febrero,13824
USD,Malasia (Federación de),2019,febrero,22411
USD,Bahrein (Estado de),2019,febrero,31158
USD,Italia,2019,febrero,230
USD,Suiza,2019,febrero,0
USD,Oman (sultanato de),2019,febrero,3223
USD,Qatar (Estado de),2019,febrero,1888
USD,Belice,2019,febrero,1211
USD,Nigeria (República Federal de),2019,febrero,0
USD,Nueva Zelandia,2019,febrero,3777
USD,Andorra,2019,febrero,0
USD,Indonesia (República de),2019,febrero,0
USD,Irlanda (República de),2019,febrero,0
USD,Suecia (Reino de),2019,febrero,0
USD,Portugal,2019,febrero,0
USD,Brasil (República Federativa del),2019,febrero,0
USD,Costa Rica (República de),2019,febrero,0
USD,"Argentina, República",2019,febrero,401923
USD,Australia (Comunidad Australiana),2019,febrero,0
USD,"Belgica, (Reino de)",2019,febrero,0
USD,Chile(República de ),2019,febrero,402224
USD,Total,2019,marzo,235351289
USD,Estados Unidos de America,2019,marzo,180239503
USD,Canada,2019,marzo,14170522
USD,Japon,2019,marzo,17893723
USD,Honduras (República de),2019,marzo,2849513
USD,El Salvador (República de ),2019,marzo,2088671
USD,España (Reino de),2019,marzo,1928512
USD,Paises Bajos (Reino de Los),2019,marzo,2399930
USD,Reino Unido de la Gran Bretaña e Irlanda d,2019,marzo,540571
USD,Francia,2019,marzo,3020955
USD,Corea del Sur,2019,marzo,524204
USD,China (República Popular de),2019,marzo,3481656
USD,Hong Kong (Teritorio de ),2019,marzo,897246
USD,Emiratos Arabes Unidos,2019,marzo,292524
USD,Singapur (República de),2019,marzo,513917
USD,Guatemala (República de),2019,marzo,1204055
USD,Kuwait (Estado de),2019,marzo,71257
USD,Alemania (República Federal de),2019,marzo,38945
USD,Panama (República de),2019,marzo,0
USD,Arabia Saudita (Reino de),2019,marzo,33489
USD,Malasia (Federación de),2019,marzo,33843
USD,Bahrein (Estado de),2019,marzo,42948
USD,Italia,2019,marzo,1519
USD,Suiza,2019,marzo,77654
USD,Oman (sultanato de),2019,marzo,2334
USD,Qatar (Estado de),2019,marzo,2169
USD,Belice,2019,marzo,2078
USD,Nigeria (República Federal de),2019,marzo,0
USD,Nueva Zelandia,2019,marzo,26464
USD,Andorra,2019,marzo,0
USD,Indonesia (República de),2019,marzo,0
USD,Irlanda (República de),2019,marzo,12392
USD,Suecia (Reino de),2019,marzo,0
USD,Portugal,2019,marzo,0
USD,Brasil (República Federativa del),2019,marzo,0
USD,Costa Rica (República de),2019,marzo,0
USD,"Argentina, República",2019,marzo,430630
USD,Australia (Comunidad Australiana),2019,marzo,0
USD,"Belgica, (Reino de)",2019,marzo,0
USD,Chile(República de ),2019,marzo,2530065
USD,Total,2019,abril,280500394
USD,Estados Unidos de America,2019,abril,245758483
USD,Canada,2019,abril,17379168
USD,Japon,2019,abril,11385008
USD,Honduras (República de),2019,abril,2045103
USD,El Salvador (República de ),2019,abril,1072640
USD,España (Reino de),2019,abril,132739
USD,Paises Bajos (Reino de Los),2019,abril,0
